Index,Source,P/C,,,,Count
254,"(Antonio Perez/Chicago Tribune via AP, Pool, File) In this Jan. 18, 2019 file photo, former Chicago police Officer Jason Van Dyke attends his sentencing hearing at the Leighton Criminal Court Building in Chicago, for the 2014 shooting of Laquan McDonald. The Illinois attorney general's office has signaled it may be considering a rare sentencing-related appeal if it concludes the white Chicago police officer's less-than-seven-year prison sentence in the slaying of black teenager McDonald was wrongly calculated. The office said in an emailed statement Thursday, Jan. 24, it is reviewing Van Dyke's sentence.",Professional - file,,,,1
255,"(AP Photo/Eric Risberg) Two women look over their documents by a line snaking around the block outside a U.S. immigration office with numerous courtrooms Thursday, Jan. 31, 2019, in San Francisco. The crowd was mixed with people who had court appointments for Thursday, people whose appointments were swallowed up by shutdown and others who had 'Notices to Appear' but assumed that meant they had court dates.",Professional - ap,,,,1
256,(AP Photo/Miroslav Todorovic),Professional - ap,,,,1
257,(AP Photo/Steve Dykes),Professional - ap,,,,3
258,(Trent Nelson | The Salt Lake Tribune) ,Professional - salt lake tribune,,,,10
259,Courtesy photo,Professional - police,,,,1
260,(Screenshot) The Church of Jesus Christ of Latter-day Saints has posted a video and photos explaining these robes worn by faithful members inside temples.,Professional - church,,,,1
261,"(AP Photo/Marcio Jose Sanchez, File)",Professional - file,,,,1
262,Chris Detrick,                              ,,,,2
263,(Photo by Danny Moloshok/Invision/AP),Professional - ap,,,,1
264,"(Photo courtesy Neon/CNN Films/Sundance Institute) Astronaut Buzz Aldrin in his space suit, in an image from Todd Douglas Miller's documentary ""Apollo 11,"" an official selection in the U.S. Documentary Competition of the 2019 Sundance Film Festival.",Professional - cnn,,,,1
265,"(Jen Tullock) discover their mother isn't dead, as they were led to believe, in the comedy ""Before You Know It,"" directed by Utt and written by Utt and Tullock, an official selection in the U.S. Dramatic competition of the 2019 Sundance Film Festival.",Professional - film,,,,1
266,"(Eric Branco | courtesy Sundance Institute) Alfre Woodard, right, stars as a prison warden in ""Clemency,"" directed by Chinonye Chokwu. The movie will screen in the U.S. Dramatic competition at the 2019 Sundance Film Festival. Courtsey of Sundance Institute",Professional - film,,,,1
267,"(Photo courtesy MGM Studios) Florence Pugh plays Raya Knight, an English teen who has dreams of competing as a pro wrestler, in the ""based on a true story"" comedy ""Fighting With My Family,"" an official selection in the Premieres section of the 2019 Sundance Film Festival.",Professional - film,,,,1
268,(Parrish Lewis,                              ,,,,1
269,(Aleksandar Valeriev Stanishev,                              ,,,,1
270,(Lutfallah Bakhtary,                              ,,,,1
271,(Andrew Reed,                              ,,,,1
272,"(AP Photo/Elaine Thompson, File)",Professional - file,,,,2
273,"(AP Photo/Paul Sakuma, File)",Professional - file,,,,1
274,Molly Roberts,                              ,,,,1
275,"(AP Photo/L.G. Patterson, File) In this Sept. 22, 2018, file photo, a Missouri football helmet sits on the bench during the second half of an NCAA college football game against Georgia in Columbia, Mo. The NCAA has sanctioned Missouri's football, baseball and softball programs on Thursday, Jan. 31, 2019, after an investigation revealed academic misconduct involving a tutor who completed coursework for athletes.",Professional - file,,,,1
276,"(AP Photo/Jacquelyn Martin) President Donald Trump speaks during a meeting with American manufacturers in the Oval Office of the White House, Thursday, Jan. 31, 2019, in Washington.",Professional - ap,,,,1
277,(Jose Luis Magana,Professional - ap,,,,1
278,"(The Associated Press) A physician examines two sisters seeking to escape the war by going to the United States. They are in London July 1, 1940 in a special office set up for examination of those children whose parents applied fro their removal to the new world.",Professional - press,,,,1
279,(Frank Franklin II,Professional - ap,,,,1
280,(Photo courtesy of SLC Eatery) Guests select small plates from a tiered metal cart at the new SLC Eatery.,                              ,,,,1
281,(Photo courtesy for SLC Eatery) Guests select small plates at the new SLC Eatery.,                              ,,,,1
282,(Photo courtesy of SLC Eatery) Tamalitos with pumpkin mole and Mexican crema at SLC Eatery.,                              ,,,,1
283,(Photo courtesy of SLC Eatery,                              ,,,,4
284,(Courtesy photo of SLC Eatery,                              ,,,,2
285,(Ross D. Franklin,Professional - AP,,,,1
286,(Laura Seitz,Professional - news,,,,1
287,(Wilfredo Lee,Professional - AP,,,,1
288,(Photo courtesy of Ben Haslam/University of Utah). Utah lacrosse coach Brian Holman works with his team in practice.,Professional - utah,,,,1
289,"(Photo courtesy of The Church of Jesus Christ of Latter-day Saints) New tools are available to help Latter-day Saint missionaries — like the ones shown here — plan when to depart for, and return from, their proselytizing service.",Professional - church,,,,1
290,(Photo courtesy of The Church of Jesus Christ of Latter-day Saints) Latter-day Saint missionaries.,Professional - church,,,,1
291,(Photo courtesy of The Church of Jesus Christ of Latter-day Saints) St. George Temple.,Professional - church,,,,1
292,(Photo courtesy of The Church of Jesus Christ of Latter-day Saints) The Hong Kong Temple.,Professional - church,,,,1
293,"(Photo courtesy of The Church of Jesus Christ of Latter-day Saints) Rendering of the church's Bangkok Temple, the first planned for Thailand.",Professional - church,,,,1
294,Jonny Vasic,                              ,,,,1
295,(Photo courtesy Salt Lake County Jail) McKenna Newell,Professional - jail,,,,1
296,(NBA.com),Professional - co.,,,,2
297,"(AP Photo/Rahmat Gul, File)",Professional - file,,,,1
298,(Michael Mangum | Special to the Tribune,Professional - tribune,,,,10
299,"(Jeff Chatlosh/The Morning News via AP, File)",Professional - file,,,,1
300,(AP Photo/Young Kwak),Professional - ap,,,,1
301,"(AP Photo/Hannah Foslien, File)",Professional - file,,,,1
302,(Andrew Harrer,Professional - bloomberg,,,,1
303,"(AP Photo/Daniel Ochoa de Olza, File) In this Jan. 3, 2019, file photo, a woman takes a photo by the border fence between San Diego, Calif., and Tijuana, as seen from Mexico. The top House Republican says a bipartisan border security compromise that Congress hopes to produce doesn't have to include the word ""wall.""",Professional - file,,,,2
304,(AP Photo/Martin Mejia),Professional - ap,,,,1
305,"(AP Photo/Frank Franklin II) In this Feb. 20, 2014 file photo, a liquid nicotine solution is poured into a vaping device at a store in New York. According to a study released on Wednesday, Jan. 30, 2019, twice as many people successfully quit smoking using electronic cigarettes than older nicotine gums and patches, providing the strongest evidence yet that vaping can help smokers break their addiction to cigarettes.",Professional - file,,,,1
306,"(AP Photo/Jason DeCrow, File)",Professional - file,,,,1
307,"(Photo courtesy of Utah Department of Environmental Quality) Illegal tire dumping plagues the banks of Lee Kay Ponds on the western fringes of Salt Lake City. State and local official cleaned up the site last year, tapping Utah's waste tire fund. The 28-year-old program has spurred a robust and stable tire recycling industry, but a new audit indicates it is falling short of its goals.",Professional - city,,,,1
308,(AP Photo/Kiichiro Sato),Professional - ap,,,,1
309,"(Photo by Evan Agostini/Invision/AP, File) In this May 14, 2018 file photo, Jussie Smollett, a cast member in the TV series ""Empire,"" attends the Fox Networks Group 2018 programming presentation afterparty in New York. Chicago police have opened a hate crime investigation after a man the department identified as a 36-year-old cast member of the television show “Empire” alleged he was physically attacked by men who shouted racial and homophobic slurs. Police wouldn’t release the actor’s name, but a statement from the Fox studio and network on which “Empire” airs identified him Tuesday, Jan. 29, 2019, as Jussie Smollett.",Professional - file,,,,1
310,"(AP Photo/LM Otero, File)",Professional - file,,,,1
311,"| Courtesy Margaret Sullivan, op-ed mug shot.",                              ,,,,2
312,(Arthur Mola | Invision,Professional - invision,,,,1
313,(AP Photo/Carolyn Kaster),Professional - ap,,,,1
314,(Taylor Jewell | Invision,Professional - invision,,,,1
315,(Danny Johnston,Professional - press,,,,1
316,(AP Photo/Copyright Raiford Communications) IMAGE MAY ONLY BE USED FOR 3 DAYS FROM TIME OF TRANSMISSION; NO ARCHIVING; NO LICENSING. PUBLIC OUT.,Professional - ap,,,,1
317,(Coca-Cola,Professional - coca-cola,,,,1
318,(Elsy Hajjar,                              ,,,,1
319,(Marina Piedade,                              ,,,,1
320,(Olivier Theurillat,                              ,,,,1
321,"(Photo courtesy Sundance Institute) A still from ""Ghosts of Sugar Land"" by Bassam Tariq, which won the Short Film Jury Prize: Nonfiction at the 2019 Sundance Film Festival.",Professional - film,,,,1
322,"(Photo courtesy Sundance Institute) A still from ""Reneepoptosis"" by Renee Zhan, winner of the Short Film Jury Award: Animation at the 2019 Sundance Film Festival.",Professional - film,,,,1
323,(Aaron Munson,                              ,,,,1
324,(Robert Machoian,                              ,,,,1
325,"(Francisco Kjolseth/The Salt Lake Tribune via AP) In this Monday, July 17, 2017, photo, Laurie Lee Hall speaks in Salt Lake City. A transgender woman, who was excommunicated from The Church of Jesus Christ of Latter-day Saints, Hall opposes a proposed measure that would prevent Utahns from changing the sex designations on their birth certificates.",Professional - ap,,,,1
326,(Thibault Camus,Professional - file,,,,1
327,"(AP Photo/John Amis, File) In this Nov. 6, 2018 file photo, Georgia Democratic gubernatorial candidate Stacey Abrams addresses supporters during an election night watch party in Atlanta. Senate Democratic Leader Charles Schumer says Abrams will deliver the Democratic response to President Donald Trump’s State of the Union address.",Professional - file,,,,1
328,(Photo courtesy of Jaren Wilkey) Shaylee Gonzales is a 5-10 freshman point guard who leads the team in scoring and rebounding and is tied for the team lead in assists.,                              ,,,,1
329,Steve Griffin,Professional - ap,,,,3
330,"(AP Photo/Jim Mone, File)",Professional - file,,,,1
331,(AP Photo/Manuel Balce Ceneta),Professional - ap,,,,1
332,Monica Hesse,                              ,,,,1
333,(Courtesy,Citizen - family,,,,1
334,(Victoria Will | Invision,Professional - invision,,,,1
335,(AP Photo/Gerald Herbert),Professional - ap,,,,1
336,"(AP Photo/John Locher, File) In this Oct. 6, 2018, file photo, Khabib Nurmagomedov is held back outside of the cage after fighting Conor McGregor in a lightweight title mixed martial arts bout at UFC 229 in Las Vegas. Nurmagomedov was fined $500,000 and suspended for nine months for a brawl inside and outside the octagon after his fight with Conor McGregor at UFC 229. McGregor was fined $50,000 and suspended for six months. The suspensions for both fighters are retroactive to Oct. 6.",Professional - file,,,,1
337,(Ramon Espinosa,Professional - press,,,,1
338,(Screenshot) The Church of Jesus Christ of Latter-day Saints has posted videos and photos explaining robes worn by faithful members inside the faith's temples.,Professional - church,,,,1
339,(Jessica Matthews,Professional - washington post,,,,1
340,Michael Melendez,                              ,,,,1
341,"(AP Photo/Danny Karnik, File)",Professional - file,,,,1
342,(Photo courtesy of Salt Lake County Jail) Daniel Silva,Professional - jail,,,,1
343,"(Photo courtesy of Robert Kirby) Eris Kirby, Robert Kirby's mother, feeds her tarantula Horatio in 1975. It’s a photo she mailed her husband when he was in Vietnam. The back of the photo reads: “This is Horatio. He is a nice one, much better than the one we had last year.""",                              ,,,,1
344,(Sarah Welliver | Standard-Examiner,                              ,,,,1
345,"(AP Photo/Ted S. Warren, File)",Professional - file,,,,1
346,(Orlin Wagner,Professional - ap,,,,1
347,(Sahalie Donaldson,                              ,,,,1
348,(Noble Gray,                              ,,,,1
349,(Photo courtesy Washington County Jail) Gadge Leelynd Christensen,Professional - jail,,,,1
350,(Francicso Kjolseth,                              ,,,,1
351,(Photo courtesy Salt Lake County Jail) Ariane Christine Borg,Professional - jail,,,,1
352,"The San Jose Mercury News headquarters is in San Jose, California.",Professional - news,,,,1
353,"(Glen Stubbe/Star Tribune via AP, File)",Professional - file,,,,1
354,(AP Photo/Jim Mone),Professional - ap,,,,3
355,(AP Photo/Paul Sancya),Professional - ap,,,,1
356,(Carolyn Van Houten,Professional - washington post,,,,2
357,Tribune file photo ,Professional - file,,,,1
358,(AP Photo/Czarek Sokolowski),Professional - ap,,,,1
359,(Brian Douglas,                              ,,,,1
360,(AP Photo),Professional - ap,,,,1
361,(Photo courtesy of Joe Berlinger) ,                              ,,,,1
362,(Vianney Le Caer/Invision/AP file photo) ,Professional - file,,,,1
